date,SPY,QQQ,DIA,TLT,GLD,EFA,EEM,BND,VNQ
2012-04-24 00:00:00+00:00,111.1226907766,58.17438659,101.7728658244,88.9938470306,159.3,37.4379486385,32.7039533262,62.1742774034,41.2019448051
2012-04-25 00:00:00+00:00,112.6441433923,59.7201913935,102.494659199,88.5378191185,159.62,37.9484661199,32.9986897477,62.1594262683,41.6761933532
2012-04-26 00:00:00+00:00,113.4291481993,60.0706936455,103.4439743983,89.0698516826,161.03,38.1753627783,33.2069701522,62.2411075117,41.7787335798
2012-04-27 00:00:00+00:00,113.6152833598,60.4301831347,103.5616581007,89.1458563346,161.38,38.331354231,33.2541279796,62.2782353497,42.0671279672
2012-04-30 00:00:00+00:00,113.1944560405,59.9987957477,103.4047464975,89.1686577302,161.88,38.1115480932,33.1794614195,62.3153631876,41.9581789764
2012-05-01 00:00:00+00:00,113.8985325169,60.0976553572,103.9774738491,88.7076864756,161.32,38.2675395458,33.4034610998,62.2255219879,42.413201232
2012-05-02 00:00:00+00:00,113.5586335283,60.2684128646,103.875481307,89.3324421477,160.59,37.9697376817,33.3366541776,62.3230925328,42.3491135904
2012-05-03 00:00:00+00:00,112.6927003907,59.6303190212,103.4125920776,89.3095852329,158.97,37.6364832146,33.0890755836,62.4049595042,42.2017120146
2012-05-04 00:00:00+00:00,110.8718129517,58.1474248783,102.0631522903,90.0105306212,159.47,37.062151048,32.5074623785,62.4719415716,41.8300036931
2012-05-07 00:00:00+00:00,110.9527412823,58.2013483017,101.8670127863,90.0257685644,159.08,37.3315908299,32.6253569471,62.4496142158,42.1248068446
2012-05-08 00:00:00+00:00,110.5076354639,57.9856546081,101.2707486942,90.505763776,156.0,36.7572586633,32.1066208453,62.5091538313,42.0479016747
2012-05-09 00:00:00+00:00,109.8521159859,57.8068085873,100.6901757624,90.5667155489,154.47,36.3318274287,31.6900600363,62.4719415716,41.9133176273
2012-05-10 00:00:00+00:00,110.0787153116,57.6890757795,100.768631564,90.3000515424,154.77,36.5019999225,31.8236738807,62.4347293119,41.9453614481
2012-05-11 00:00:00+00:00,109.746909156,57.6800885423,100.5646464799,91.0467107604,153.56,36.2751032641,31.4110428907,62.4793840235,42.0350841464
2012-05-14 00:00:00+00:00,108.5329841967,57.1408543085,99.5996401203,92.3190790196,151.33,35.5802322477,30.6997456602,62.5910208026,41.5031567208
2012-05-15 00:00:00+00:00,107.9098360509,56.9521223267,99.0975229901,92.6924086285,149.74,35.1335294515,30.4325179714,62.6059057065,41.2852587393
2012-05-16 00:00:00+00:00,107.4971015648,56.5656711258,98.995530448,92.9590726349,149.46,34.7860939433,30.0002378866,62.5686934468,40.8302364837
2012-05-17 00:00:00+00:00,105.9028134515,55.3703685742,97.7323920424,94.6047705031,152.8,34.3606627087,29.5915367155,62.6207906104,39.6382063493
2012-05-18 00:00:00+00:00,104.9964161486,54.6513895958,97.0776705326,94.6276274179,154.55,34.1124944886,29.3085897509,62.5835783507,39.1576131247
2012-05-21 00:00:00+00:00,106.8011179214,56.1792199249,98.258568317,94.429534156,154.65,34.8640896696,30.0080975245,62.5910208026,40.0099146708
2012-05-22 00:00:00+00:00,106.9872530818,56.1163092643,98.2743136208,93.3781160736,152.08,34.7364602992,29.6937120082,62.4868264755,40.0868198407
2012-05-23 00:00:00+00:00,107.0439029133,56.224156111,98.179841798,94.0257286606,151.62,34.4528394762,29.4893614227,62.5314811871,40.1444987182
2012-05-24 00:00:00+00:00,107.2543165729,55.8556793846,98.5026205258,93.6676369948,151.41,34.2259428178,29.3400283025,62.4644991197,40.3239441148
2012-05-25 00:00:00+00:00,106.9063247512,55.7837814868,97.8255724627,94.018109689,152.68,34.105403968,29.1985548202,62.538923639,40.1637250107
2012-05-29 00:00:00+00:00,108.2011780412,56.4937732279,98.8805078168,93.7285887677,151.02,34.5379257231,30.0238168003,62.538923639,40.7341050212
2012-05-30 00:00:00+00:00,106.6311684271,56.0174496548,97.6130108615,96.1057079106,151.91,33.7225158569,29.5050806985,62.7770821011,39.7663816326
2012-05-31 00:00:00+00:00,106.3964762683,55.7747942495,97.3847039565,97.2180777659,151.62,33.8643262685,29.630834905,62.8961613321,40.0675935483
2012-06-01 00:00:00+00:00,103.7177485247,54.2910013829,95.2669605964,99.5210277439,157.5,33.0063732788,28.8370114765,63.1164847023,39.0870526313
2012-06-04 00:00:00+00:00,103.6691915264,54.7053130192,95.0858896028,98.7346925293,157.32,33.2829035813,28.962765683,62.9598496067,38.8178845364
2012-06-05 00:00:00+00:00,104.4541963334,54.9299939499,95.3299418116,97.4139547417,157.14,33.5204360205,29.0374322431,62.8330497674,39.6189800568
2012-06-06 00:00:00+00:00,106.8011179214,56.1882071621,97.5657749501,95.4672025113,157.21,34.4599299968,29.8862731369,62.7137087423,40.4969807472
2012-06-07 00:00:00+00:00,106.8658605859,55.9635262314,98.030261412,95.6122546383,154.5,34.5095636408,30.0709746277,62.7360851845,40.2085863598
2012-06-08 00:00:00+00:00,107.7156080574,56.5027604652,98.7466727346,95.5893516709,154.73,34.3961153116,29.8116065768,62.7733792548,40.7789663704
2012-06-11 00:00:00+00:00,106.3479192699,55.5456197002,97.6051382096,96.0245080518,155.36,34.0628608446,29.383256311,62.8255909534,39.862513095
2012-06-12 00:00:00+00:00,107.5699370623,56.224156111,98.8726351649,95.1465609675,156.4594,34.6301024906,29.9923782487,62.7286263704,40.2406301807
2012-06-13 00:00:00+00:00,106.882046252,55.8377049102,98.3215495322,96.0855826316,157.12,34.3500269279,29.882343318,62.8628850237,40.0355497274
2012-06-14 00:00:00+00:00,108.0150428807,56.0444113664,99.4867020128,95.963433472,157.75,34.6123761892,30.0906237225,62.8255909534,40.6187472663
2012-06-15 00:00:00+00:00,109.1142600242,56.7392326512,100.4234294987,96.497836045,157.84,35.0980768486,30.6447281949,62.9673084208,40.8686890687
2012-06-18 00:00:00+00:00,109.325753297,57.2706844255,100.2578183773,97.0169699731,157.93,34.9988095605,30.7076052981,62.9747672349,41.2083535693
2012-06-19 00:00:00+00:00,110.3832196607,57.8642890344,100.9912390577,95.7496724428,157.16,35.5802322477,31.2027624862,62.89272028,41.3749814375
2012-06-20 00:00:00+00:00,110.2042638146,57.9102280861,100.9123766189,96.2230004361,155.97,35.7858573444,31.1005871934,62.7733792548,41.3557551451
2012-06-21 00:00:00+00:00,107.7314193947,56.4690029354,98.9250431625,96.7345000417,152.015,34.8669911106,29.9753676344,62.8778026519,40.6828349079
2012-06-22 00:00:00+00:00,108.5611237724,57.0635083101,99.5480564286,95.4442995439,152.64,35.1682883789,30.0708559305,62.7510028126,40.6892436721
2012-06-25 00:00:00+00:00,106.8203714506,55.9645741327,98.388778579,96.8337462338,153.76,34.3841894638,29.5098621906,62.9150967223,40.4835223424
2012-06-26 00:00:00+00:00,107.3572389891,56.3158727632,98.641138383,96.4520301102,152.62,34.6056248056,29.768476326,62.8479673956,40.6192213
2012-06-27 00:00:00+00:00,108.3252274298,56.6581637364,99.3745590634,96.6047165597,152.83,34.9359627745,29.9594529183,62.9150967223,40.7807676781
2012-06-28 00:00:00+00:00,108.0161218773,56.027627733,99.208947942,96.8413805563,151.05,35.0085645259,29.8162204741,62.9822260489,41.2266356815
2012-06-29 00:00:00+00:00,110.7085939265,57.7931285426,101.2988025688,95.5817173484,155.19,36.2718350002,31.1411205832,62.9374731645,42.2799180665
2012-07-02 00:00:00+00:00,111.0421025489,57.9642740293,101.2278263739,96.5656433338,155.09,36.5114207799,31.1331632252,63.0696903404,42.7451716353
2012-07-03 00:00:00+00:00,111.7741946469,58.4506875176,101.85083964,95.8235369003,157.46,36.8453888363,31.7578158292,62.9799859095,42.9971839851
2012-07-05 00:00:00+00:00,111.2698645349,58.4867181464,101.5590486166,96.3131741348,155.68,36.2355341245,31.4236067927,63.1593947714,42.7322479251
2012-07-06 00:00:00+00:00,110.2123981712,57.7570979138,100.6048131078,97.208292204,153.71,35.894305893,30.8506770158,63.2191977254,42.835637607
2012-07-09 00:00:00+00:00,110.0741141083,57.6490060275,100.3445670599,98.0651573643,154.04,35.8144439664,30.7392740036,63.3388036333,42.8808705929
2012-07-10 00:00:00+00:00,109.1142600242,57.0815236245,99.6426913551,98.2640724908,152.15,35.5748581868,30.397107609,63.3986065873,42.4220788792
2012-07-11 00:00:00+00:00,109.1305287375,56.7662556227,99.2956966246,98.3864817995,152.99,35.6837608139,30.5562547693,63.3089021564,42.4673118651
2012-07-12 00:00:00+00:00,108.6017955557,56.2348038484,99.0275643329,99.0826847422,152.59,35.328012232,30.0469838565,63.4285080643,42.5965489675
2012-07-13 00:00:00+00:00,110.4238914439,57.0905312817,100.6442443272,98.8225649614,154.14,35.8289643167,30.6238923124,63.4359834336,43.1199592324
2012-07-16 00:00:00+00:00,110.1635920313,56.9283934522,100.2499321334,99.2815998687,154.21,35.818074054,30.5522760903,63.4733602798,43.203963349
2012-07-17 00:00:00+00:00,110.9200871992,57.2256461395,100.8019692047,98.5012405263,153.47,35.9233465935,30.9620800279,63.4509341721,43.6175220769
2012-07-18 00:00:00+00:00,111.7416572203,58.000304658,101.7010010064,98.5547945988,153.05,36.206493424,30.8825064478,63.5555893415,43.359047872
2012-07-19 00:00:00+00:00,112.0344940595,58.6398483186,101.9849057858,98.3023253998,153.38,36.5404614804,31.1649926573,63.540638603,42.9067180134
2012-07-20 00:00:00+00:00,111.0095651223,57.8606859716,101.141069805,99.5034667406,153.67,35.6801307263,30.7034658925,63.660244511,42.6805530841
2012-07-23 00:00:00+00:00,109.8870239054,57.1625925392,100.2484627379,100.0619592111,153.03,34.9504831247,29.9037514122,63.690145988,42.3703840382
2012-07-24 00:00:00+00:00,108.9434385347,56.7122096796,99.4190490914,100.8499691353,153.52,34.5693239299,29.772455005,63.7648996804,42.2282232255
2012-07-25 00:00:00+00:00,108.9678416047,56.3338880775,99.9324956344,101.1100889161,155.67,34.7544583959,29.9196661283,63.8097518959,42.2088376602
2012-07-26 00:00:00+00:00,110.765534423,57.0815236245,101.5676253946,100.1843685197,156.77,35.8144439664,30.5960415594,63.7648996804,42.5836252573
2012-07-27 00:00:00+00:00,112.8072579407,58.4326722032,103.1158642014,98.294674818,157.54,36.569502181,31.4514575457,63.5256878645,42.99072213
2012-07-30 00:00:00+00:00,112.8072579407,58.3876339173,103.0052757152,99.0291306697,157.43,36.5259411301,31.2724169904,63.6452937725,43.1910396388
2012-07-31 00:00:00+00:00,112.0182253462,58.3696186029,102.4444341066,99.2280457962,156.49,36.3008757008,31.1291845462,63.7125720957,43.1264210875
2012-08-01 00:00:00+00:00,111.9206130665,58.1984731162,102.2548538446,98.7326821013,155.14,36.3081358759,31.1848860523,63.6357499686,42.9196417236
2012-08-02 00:00:00+00:00,111.1478491853,57.9912970008,101.5360286843,99.2923564135,154.13,35.7999236161,30.8188475837,63.7556195235,43.042416971
2012-08-03 00:00:00+00:00,113.3522598358,59.0902311782,103.2659485755,97.6900011907,155.55,37.0196330397,31.7737305453,63.5233722608,43.3784334373
2012-08-06 00:00:00+00:00,113.5718874652,59.5406140378,103.4002345945,97.7283350477,156.3,37.2809993447,31.9726644956,63.5833070383,43.3332004515
2012-08-07 00:00:00+00:00,114.1412924303,60.0360351834,103.7793951186,96.470984538,156.28,37.5931868757,32.0601954337,63.4184864003,42.8227138968
2012-08-08 00:00:00+00:00,114.2795764933,60.0090122118,103.9136811375,95.9573108541,156.48,37.5714063503,32.1238542978,63.4035027059,42.5319304163
2012-08-09 00:00:00+00:00,114.377188773,60.1891653556,103.9294794927,95.8883099115,156.99,37.5931868757,32.259129384,63.36604347,42.3962314587
2012-08-10 00:00:00+00:00,114.5642789758,60.2251959844,104.2138498858,96.3713165098,157.18,37.658528452,32.4103191863,63.4409619418,42.4543881548
2012-08-13 00:00:00+00:00,114.5073384793,60.3693184995,103.9689753806,96.2103143104,155.99,37.4770240735,32.1198756188,63.448453789,42.4220788792
2012-08-14 00:00:00+00:00,114.5236071926,60.396341471,104.000572091,94.9069631722,155.13,37.5641461752,32.1158969398,63.2911249982,42.3316129075
2012-08-15 00:00:00+00:00,114.6537568989,60.5494716433,104.0479671565,93.5729449484,155.63,37.4552435481,32.0681527917,63.0663695827,42.5254685612
2012-08-16 00:00:00+00:00,115.4997299899,61.2700842186,104.7193972513,92.7756007227,156.56,37.9198947571,32.3625750382,62.9989429581,42.8485613173
2012-08-17 00:00:00+00:00,115.6542827661,61.5403139344,104.8768120622,93.2279402354,156.72,37.970715983,32.2034278779,63.1038288186,42.8614850275
2012-08-20 00:00:00+00:00,115.6624171228,61.6303905063,104.8451320102,93.4196095204,157.26,37.9271549322,32.1875131619,63.0738614299,42.7387097802
2012-08-21 00:00:00+00:00,115.3126397871,61.3871837621,104.3620112176,93.8336151761,158.83,38.1449601864,32.1397690138,63.1862391376,42.8291757519
2012-08-22 00:00:00+00:00,115.3614459269,61.6393981635,104.1244108278,95.3823029991,160.54,38.1013991356,32.1556837299,63.4409619418,42.8033283314
2012-08-23 00:00:00+00:00,114.4178605562,61.1349693608,103.2611294115,95.7809751119,161.89,37.8835938814,31.8612614834,63.4709293306,42.674091229
2012-08-24 00:00:00+00:00,115.109280871,61.5132909628,104.0531307108,95.6889738551,161.97,37.8255124802,31.8692188414,63.4709293306,42.8162520417
2012-08-27 00:00:00+00:00,115.1336839409,61.6123751919,103.7996902951,96.2486481674,161.36,37.8472930057,31.5429671629,63.5683233439,42.9454891441
2012-08-28 00:00:00+00:00,115.0198029479,61.6123751919,103.6412900352,96.4786513094,161.64,37.81099213,31.4793082988,63.5907988855,43.0941118119
2012-08-29 00:00:00+00:00,115.109280871,61.6123751919,103.6888101131,96.0569788823,160.59,37.6948293277,31.3281184965,63.5383559552,43.0811881017
2012-08-30 00:00:00+00:00,114.2795764933,60.9908468457,102.8968088138,96.5553190234,160.52,37.1357958419,30.9620800279,63.5907988855,42.9842602749
2012-08-31 00:00:00+00:00,114.8245783884,61.3961914193,103.6571300612,97.9200043328,164.22,37.4625037232,31.2565022744,63.8155543009,43.1199592324
2012-09-04 00:00:00+00:00,114.718831752,61.333137819,103.1423292166,97.8216657227,164.48,37.2737391696,31.0854190771,63.7734209016,43.4236664232
2012-09-05 00:00:00+00:00,114.6212194723,61.2700842186,103.2532093985,97.3606776656,164.31,37.1720967176,30.9222932379,63.7734209016,43.3461241617
2012-09-06 00:00:00+00:00,116.9476454725,62.6302404546,105.1936125819,95.7395363313,164.89,38.097769048,31.610604706,63.6232597975,43.7338354691
2012-09-07 00:00:00+00:00,117.4031694446,62.5401638827,105.2886527379,95.2939145428,168.44,38.6676927965,32.3387029642,63.6232597975,43.7726065998
2012-09-10 00:00:00+00:00,116.7361521998,61.7384823926,104.9243321402,95.5244085714,167.29,38.3627654406,31.9249203475,63.6382759079,43.4301282783
2012-09-11 00:00:00+00:00,117.0615264656,61.6393981635,105.4074529328,94.9251240971,167.9,38.798375949,32.3068735321,63.5556873007,43.5593653808
2012-09-12 00:00:00+00:00,117.4519755845,61.8213528388,105.6292132966,93.7419214171,167.92,39.0524820789,32.4501059763,63.4655906382,43.6498313525
2012-09-13 00:00:00+00:00,119.2415340462,62.6572634262,107.2290559213,93.3731309714,171.31,39.6441863528,33.3214366787,63.5932275767,44.1861653276
2012-09-14 00:00:00+00:00,119.770267228,63.2157381721,107.601296532,90.8914785972,171.8,40.039865898,33.7153259004,63.2778892581,44.4317158223
2012-09-17 00:00:00+00:00,119.3635493958,63.2427611437,107.3399361032,91.9824836657,170.4,39.8293208189,33.3492874318,63.3679859206,44.3024787198
2012-09-18 00:00:00+00:00,119.2659371161,63.2968070868,107.4032962072,92.4434717229,171.72,39.6623367907,33.3612234688,63.4430664726,43.8824581369
2012-09-19 00:00:00+00:00,119.3310119693,63.4139066303,107.4983363631,93.0504393314,171.74,39.8293208189,33.3652021478,63.5256550799,43.6369076422
2012-09-20 00:00:00+00:00,119.3391463259,63.35085303,107.672576649,93.28093336,171.47,39.5752872908,33.1662681975,63.5406711903,42.99072213
2012-09-21 00:00:00+00:00,119.2898927964,63.3690484975,107.5151980708,93.38849724,171.96,39.600625302,33.2418630986,63.6119977147,42.9971839851
2012-09-24 00:00:00+00:00,119.1099807075,62.9941638913,107.396151199,94.1183949971,171.05,39.4590518868,33.2140123456,63.6758161839,42.8388685346
2012-09-25 00:00:00+00:00,117.8424182626,62.1134109007,106.6183783039,95.0480542457,170.77,39.186795319,32.7166774698,63.8034531224,42.2070652432
2012-09-26 00:00:00+00:00,117.1800146624,61.6075425164,106.2691741469,96.0699111056,169.81,38.7911157739,32.5654876675,63.9085658952,42.2005518072
2012-09-27 00:00:00+00:00,118.2840206627,62.4566787329,106.8247262148,95.3861121542,172.34,39.2557669828,33.0866946174,63.8710256192,42.382928015
2012-09-28 00:00:00+00:00,117.7361065737,61.9417769846,106.3882210186,95.4398940942,171.89,38.4789282428,32.883781988,63.9310900609,42.3172074458
2012-10-01 00:00:00+00:00,118.0468638182,61.8514433446,106.9675824609,95.7930739477,172.295,38.7911157739,33.2140123456,63.9795035024,42.0051487273
2012-10-02 00:00:00+00:00,118.1695311516,62.0321106247,106.7294887175,95.6621880566,172.1,38.9435794518,33.2617564937,63.9795035024,42.324307091
2012-10-03 00:00:00+00:00,118.6520226629,62.4295786409,106.8882178798,95.6929847368,172.41,38.7838555987,33.0389504693,63.9569331225,42.408981759
2012-10-04 00:00:00+00:00,119.5025161743,62.6463793771,107.5548803613,94.4996133768,173.61,39.2557669828,33.3771381848,63.8516046831,42.395954887
2012-10-05 00:00:00+00:00,119.5106939965,62.3121449089,107.9040845183,93.2754453364,172.62,39.3065882088,33.3811168638,63.7838935435,42.4480623749
2012-10-08 00:00:00+00:00,119.1018028853,61.7430429765,107.6580543168,94.0607606831,172.05,39.0742626043,33.0866946174,63.866651603,42.356874271
2012-10-09 00:00:00+00:00,117.9241964848,60.7576836308,106.8167897567,93.8913789416,170.99,38.5079689434,32.840016519,63.7537997036,42.2005518072
2012-10-10 00:00:00+00:00,117.1718368401,60.4512719238,105.7771137438,94.5535075672,170.84,38.3990663163,32.6410825687,63.8516046831,42.369901143
2012-10-11 00:00:00+00:00,117.2372594179,60.2615712796,105.6580668721,95.2079370227,171.32,38.6459122711,32.9434621731,63.9042689028,42.337333963
2012-10-12 00:00:00+00:00,116.8529017734,60.2344711876,105.6580668721,95.4466112948,170.06,38.6023512202,32.840016519,63.9494096626,42.1875249352
2012-10-15 00:00:00+00:00,117.8260626181,60.6771060239,106.3644116442,95.2310345329,168.35,38.9798803275,33.0309931113,63.9268392827,42.4676026829
2012-10-16 00:00:00+00:00,119.020024663,61.5352756044,107.3802782828,93.9144764518,169.42,39.626035915,33.3731595058,63.7989404634,42.7281401227
2012-10-17 00:00:00+00:00,119.5597609299,61.4991421484,107.4834522383,93.0444702345,169.54,39.9963048471,33.6357523203,63.6409478042,42.6108982748
2012-10-18 00:00:00+00:00,119.2490036853,60.785506392,107.4278970315,92.4747316497,168.7891,39.8438411692,33.5442427031,63.6108539644,43.0472984864
2012-10-19 00:00:00+00:00,117.2617928846,59.3311347871,105.7908279434,93.7296963703,166.97,39.3065882088,33.0230357533,63.7086589439,42.6890595067
2012-10-22 00:00:00+00:00,117.2781485291,59.6382691633,105.782880319,93.1291611052,167.58,39.5824748642,33.3413300738,63.6183774243,42.4741161189
2012-10-23 00:00:00+00:00,115.6507619063,59.0691672309,103.9072409685,94.4611175264,165.4258,38.7330343728,32.6569972847,63.7613231636,42.0442293433
2012-10-24 00:00:00+00:00,115.3236490173,58.8650132044,103.7164979837,93.5295179486,164.8603,38.7548148982,32.6888267167,63.7274675938,42.0116621633
2012-10-25 00:00:00+00:00,115.6589397285,58.8613998588,103.939031466,93.0521694046,166.02,38.9871405027,33.0230357533,63.6259008843,41.8944203154
2012-10-26 00:00:00+00:00,115.5935171507,59.0330337749,103.9469790904,94.4226216761,165.93,38.9290591015,32.7922723709,63.7575614336,41.5296678997
2012-10-31 00:00:00+00:00,115.5935171507,58.6716992147,103.7959742274,94.9769619208,166.83,38.8963883134,32.7445282228,63.866651603,41.9335009314
2012-11-01 00:00:00+00:00,116.80383484,59.5053883788,104.89274639,94.4068791831,166.07,39.3574094348,33.2776712097,63.9015762565,42.1354174472
2012-11-02 00:00:00+00:00,115.7652514174,58.8704332228,103.851607598,94.337433992,162.6,38.9762502399,33.1026093334,63.9257774295,42.415495195
2012-11-05 00:00:00+00:00,116.002408262,59.2588678751,104.0105600853,94.8698471235,163.23,38.8857884577,33.2617564937,64.0237884103,42.1354174472
2012-11-06 00:00:00+00:00,116.9101465289,59.3672682431,104.9483797606,93.974775772,166.3,39.2557669828,33.5244288817,63.8202271424,42.3177936551
2012-11-07 00:00:00+00:00,114.260532128,57.9670968223,102.7230449379,95.6800410192,166.49,38.6676927965,32.9755303259,63.9710132668,42.1289040112
2012-11-08 00:00:00+00:00,112.8866579942,57.0547270577,101.7216442677,97.0998093698,167.99,38.3192043898,32.5615089885,64.0690242476,41.6273694397
2012-11-09 00:00:00+00:00,112.9847918609,57.2986278859,101.6660108972,97.2078352226,167.82,38.33372474,32.6251678526,64.0087097979,41.5166410278
2012-11-12 00:00:00+00:00,113.0747479054,57.2895945219,101.7613823896,97.3698740017,167.45,38.3010539519,32.7485069018,64.1067207787,41.4189394878
2012-11-13 00:00:00+00:00,112.6822124386,56.8921265057,101.3560535469,97.69395156,167.1,38.1159194858,32.4501059763,64.0991814725,41.3863723079
2012-11-14 00:00:00+00:00,111.1611375048,56.2236575693,99.949324034,97.7865451481,167.14,37.7166098531,31.9527711005,64.0841028601,40.6112734245
2012-11-15 00:00:00+00:00,110.9730475936,56.0338665915,99.7506334248,97.5936418396,166.09,37.8399602288,32.0601954337,64.0765635538,40.4223837807
2012-11-16 00:00:00+00:00,111.5209616827,56.2778577533,100.0787431492,97.5087643839,165.88,37.8182523051,32.1556837299,64.046406329,40.6698943485
2012-11-19 00:00:00+00:00,113.7780406168,57.6153376279,101.6962578673,96.9609189877,167.87,38.6350220084,32.7166774698,64.046406329,41.1714289201
2012-11-20 00:00:00+00:00,113.8271075501,57.6328623541,101.7600022896,95.9886863128,167.39,38.6967334971,32.6530186057,63.9483953481,41.4775604118
2012-11-21 00:00:00+00:00,114.039730928,57.7502960862,102.1105966128,95.9346733865,167.56,38.7620750733,32.5933384206,63.8805415922,41.4059126158
2012-11-23 00:00:00+00:00,115.5935171507,58.6265323947,103.4970377997,95.8420797984,169.61,39.5969952144,33.1264814074,63.8956202046,41.7120441076
2012-11-26 00:00:00+00:00,115.348182484,58.8803699232,103.2022198462,96.2973316065,169.43,39.5026129376,33.1304600864,63.8805415922,41.7967187755
2012-11-27 00:00:00+00:00,114.7593792838,58.6807325787,102.5329034111,96.6754220911,168.71,39.3065882088,32.8490879071,64.0087097979,41.5622350797
2012-11-28 00:00:00+00:00,115.6834731952,59.186600963,103.2978364798,96.536531709,166.55,39.5897350393,33.0309931113,64.046406329,41.5101275918
2012-11-29 00:00:00+00:00,116.223209462,59.5389021592,103.6962391197,96.5519639737,167.1817,39.9309632709,33.2736925307,64.0841028601,41.7380978516
2012-11-30 00:00:00+00:00,116.2477429287,59.4395351552,103.6643669085,96.2896154741,166.05,39.9817844969,33.2498204566,64.0388670227,41.8227725195
2012-12-03 00:00:00+00:00,115.675295373,59.3221014231,103.2261240046,96.3782144205,166.1267,40.0326057228,33.2378844196,64.0895356841,41.9921218553
2012-12-04 00:00:00+00:00,115.5117389285,59.2859679671,103.0986351598,96.9348670306,164.42,40.1306180872,33.3334522893,64.142414839,42.0572562153
2012-12-05 00:00:00+00:00,115.7161844841,58.6294230712,103.7759196477,96.8884793131,164.12,40.1923295759,33.6907376641,64.1877398289,41.9269874954
2012-12-06 00:00:00+00:00,116.1087199509,59.0059336829,104.1743222876,97.0972240419,164.5,40.2721915025,33.9460892828,64.1877398289,42.3177936551
2012-12-07 00:00:00+00:00,116.4603663066,58.6536324867,104.8277026171,96.2003948367,165.165,40.2903419403,34.0455562579,64.0668731892,42.4741161189
2012-12-10 00:00:00+00:00,116.5094332399,58.8252664028,104.9711275674,96.6256155806,165.8,40.3295468861,34.2412276915,64.1046440141,42.4545758109
2012-12-11 00:00:00+00:00,117.3026819957,59.5931023433,105.5766995801,95.8911433866,165.65,40.5625985081,34.4155734055,64.0517648592,42.5587907868
2012-12-12 00:00:00+00:00,117.3599267513,59.4666352472,105.5846676329,94.7778381663,165.77,40.6932816606,34.5190190597,63.9535607145,42.4415489389
2012-12-13 00:00:00+00:00,116.6402783955,58.9978939889,105.0348719898,94.8474197425,164.37,40.5698586832,34.3678292574,63.8251399098,42.1180265731
2012-12-14 00:00:00+00:00,116.2068538176,58.4368317506,104.7480220891,95.5586980777,164.13,40.712158116,34.5190190597,63.8629107347,42.1093637032
2012-12-17 00:00:00+00:00,117.5725501292,59.213701055,105.5288912633,94.1284101211,164.44,40.8856763018,34.6105286768,63.7511090931,42.330820527
2012-12-18 00:00:00+00:00,118.8810016852,60.1145081136,106.413345124,93.1697306258,162.08,41.302789336,34.8471224154,63.6060691254,42.7672207387
2012-12-19 00:00:00+00:00,117.9977968849,59.8555215676,105.6723162137,93.4789820759,161.69,41.4516936707,34.8311117917,63.7420440951,42.7085998147
2012-12-20 00:00:00+00:00,118.6765561296,59.8550698994,106.1264952232,93.4944446484,159.73,41.7284399724,35.0392498994,63.757152425,43.2687553102
2012-12-21 00:00:00+00:00,117.6067579595,59.2287235394,105.3398173385,94.5149744337,160.33,41.4715818297,34.6349816518,63.8478024048,43.1971075143
2012-12-24 00:00:00+00:00,117.2443588174,59.1106294587,104.6843909008,94.3448861361,160.62,41.3614997686,34.5669365012,63.8649805759,43.2537744074
2012-12-26 00:00:00+00:00,116.7501781691,58.5928323357,104.5565028154,94.6837097561,160.78,41.3541609645,34.6670028991,63.9141250399,43.049405103
2012-12-27 00:00:00+00:00,116.5936876305,58.5019907352,104.3886497034,95.0013883241,161.16,41.5449698705,34.8690041348,63.9714856061,43.2076265
2012-12-28 00:00:00+00:00,115.3335269772,57.938772812,103.1657198868,95.5437663669,160.54,41.104641626,34.9946485365,63.9867006104,42.924146497
2012-12-31 00:00:00+00:00,117.2937768823,59.1652252606,104.3726636927,93.8933874652,162.0204,41.7284399724,35.5151639038,63.9258405932,43.3790330134
2013-01-02 00:00:00+00:00,120.300042493,61.0455555498,106.9224323952,92.638169709,163.17,42.377924133,36.2158576674,63.8269430652,43.9196227865
2013-01-03 00:00:00+00:00,120.0282431364,60.7295176216,106.8105303205,91.3829519529,161.2,41.9632817028,35.9575218866,63.6367555114,43.9130302283
2013-01-04 00:00:00+00:00,120.5553691613,60.5277584268,107.15422955,91.7393718096,160.44,42.176107021,36.0276713423,63.7356530393,44.1165425002
2013-01-07 00:00:00+00:00,120.2259153957,60.5462901133,106.7146142565,91.7781130983,159.43,41.9927103071,35.7554017656,63.6900080264,44.2162879059
2013-01-08 00:00:00+00:00,119.8799889419,60.4278326662,106.3549290163,92.3824772032,160.56,41.7577951887,35.4350846165,63.7508680437,44.1305846492
2013-01-09 00:00:00+00:00,120.184733675,60.6549366675,106.8744743632,92.2972463679,160.49,41.9706205069,35.5872352623,63.7280455372,44.2558432552
2013-01-10 00:00:00+00:00,121.1401495951,61.0183030696,107.5378938062,92.041553862,161.98,42.5063532044,35.8955405183,63.7280455372,44.3019911626
2013-01-11 00:00:00+00:00,121.131913251,61.1000605101,107.6817679023,92.8628691839,161.06,42.5944188533,35.6112590485,63.7736905501,44.2756209298
2013-01-14 00:00:00+00:00,121.0495498096,60.8275357085,107.817648993,92.607176678,161.54,42.6457904818,35.7634096943,63.7736905501,44.4008795358
2013-01-15 00:00:00+00:00,121.131913251,60.5277584268,107.9695160944,93.0333308545,162.558,42.5797412451,35.6112590485,63.8573730738,44.6118413984
